Environment,determinizing_mdp_times,bottleneck_finding_times,maximal_achievable_pruning_times,maximal_achievable_no_pruning_times,policy_computation_pruning_times,policy_computation_no_pruning_times,pruning_times,pruning_subsets,no_pruning_times,no_pruning_subsets,query_counts,information_gain_counts,transition_counts,proximity_counts,frequency_counts,random_counts,query_all_counts,human_bottlenecks,initial_mdp_state_space_sizes,initial_mdp_action_space_sizes
grid_10_50_models_0.15,0.01231074333190918,0.09359002113342285,0.0009560585021972656,0.0009560585021972656,0.0,0.0,0.0009560585021972656,8,0.0009560585021972656,8,4.46,4.46,4.46,4.34,4.46,5.02,8.0,8,100,20
grid_10_50_models_0.15,0.012894153594970703,0.09860897064208984,0.0016629695892333984,0.0016629695892333984,0.0,0.0,0.0016629695892333984,8,0.0016629695892333984,8,4.54,4.22,4.54,4.56,4.22,4.52,9.0,9,100,20
grid_10_50_models_0.15,0.012390375137329102,0.09450817108154297,0.0017268657684326172,0.0017268657684326172,0.0,0.0,0.0017268657684326172,8,0.0017268657684326172,8,4.54,3.7,4.54,3.8,3.7,4.82,9.0,9,100,20
grid_10_50_models_0.2,0.011753082275390625,0.09182310104370117,0.001071929931640625,0.001071929931640625,0.0,0.0,0.001071929931640625,8,0.001071929931640625,8,4.62,3.54,4.62,3.76,3.54,4.24,8.0,8,100,20
grid_10_50_models_0.2,0.011800289154052734,0.09255695343017578,0.0010099411010742188,0.0010099411010742188,0.0,0.0,0.0010099411010742188,8,0.0010099411010742188,8,4.36,4.36,4.36,4.56,4.36,4.52,8.0,8,100,20
grid_10_50_models_0.2,0.011990547180175781,0.09669613838195801,0.010462045669555664,0.010462045669555664,0.0,0.0,0.010462045669555664,8,0.010462045669555664,8,4.88,4.46,4.4,4.2,4.46,4.72,11.0,11,100,20
grid_10_50_models_0.2,0.012732505798339844,0.0993051528930664,0.0009927749633789062,0.0009927749633789062,0.0,0.0,0.0009927749633789062,8,0.0009927749633789062,8,4.08,4.08,4.08,4.64,4.08,4.8,8.0,8,100,20
grid_10_50_models_0.2,0.011398792266845703,0.09405326843261719,0.0017137527465820312,0.0017137527465820312,0.0,0.0,0.0017137527465820312,8,0.0017137527465820312,8,4.46,3.94,4.46,3.76,3.94,5.0,9.0,9,100,20
puddle_10_50_models_0.1,0.013178348541259766,0.11584091186523438,0.0009758472442626953,0.0009758472442626953,0.0,0.0,0.0009758472442626953,8,0.0009758472442626953,8,5.1,5.1,5.1,3.68,5.1,4.38,8.0,8,100,20
puddle_10_50_models_0.1,0.013095617294311523,0.11276698112487793,0.0010271072387695312,0.0010271072387695312,0.0,0.0,0.0010271072387695312,8,0.0010271072387695312,8,4.36,4.36,4.36,4.74,4.36,4.5,8.0,8,100,20
puddle_10_50_models_0.1,0.012992143630981445,0.10710668563842773,0.001009225845336914,0.001009225845336914,0.0,0.0,0.001009225845336914,8,0.001009225845336914,8,3.78,3.78,3.78,4.58,3.78,4.76,8.0,8,100,20
puddle_10_50_models_0.1,0.012950420379638672,0.10284304618835449,0.003526926040649414,0.003526926040649414,0.0,0.0,0.003526926040649414,8,0.003526926040649414,8,4.3,4.38,4.3,4.28,4.38,4.3,10.0,10,100,20
puddle_10_50_models_0.1,0.0132293701171875,0.09574294090270996,0.0010020732879638672,0.0010020732879638672,0.0,0.0,0.0010020732879638672,8,0.0010020732879638672,8,4.12,4.12,4.12,4.44,4.12,3.92,8.0,8,100,20
puddle_10_50_models_0.15,0.012537956237792969,0.09594321250915527,0.0009846687316894531,0.0009846687316894531,0.0,0.0,0.0009846687316894531,8,0.0009846687316894531,8,4.14,4.14,4.14,4.32,4.14,4.06,8.0,8,100,20
puddle_10_50_models_0.15,0.013307571411132812,0.1034233570098877,0.0009527206420898438,0.0009527206420898438,0.0,0.0,0.0009527206420898438,8,0.0009527206420898438,8,4.52,4.52,4.52,4.06,4.52,4.74,8.0,8,100,20
puddle_10_50_models_0.15,0.01303863525390625,0.09122991561889648,0.001661062240600586,0.001661062240600586,0.0,0.0,0.001661062240600586,8,0.001661062240600586,8,4.5,4.26,4.5,4.78,4.26,5.08,9.0,9,100,20
puddle_10_50_models_0.15,0.012537002563476562,0.09441089630126953,0.003606081008911133,0.003606081008911133,0.0,0.0,0.003606081008911133,8,0.003606081008911133,8,4.88,3.98,4.54,4.4,3.98,5.64,10.0,10,100,20
puddle_10_50_models_0.15,0.012971162796020508,0.09576296806335449,0.0010051727294921875,0.0010051727294921875,0.0,0.0,0.0010051727294921875,8,0.0010051727294921875,8,4.24,4.24,4.24,4.12,4.24,4.5,8.0,8,100,20
puddle_10_50_models_0.2,0.011747598648071289,0.08989214897155762,0.0019178390502929688,0.0019178390502929688,0.0,0.0,0.0019178390502929688,8,0.0019178390502929688,8,4.84,3.32,4.84,3.2,3.32,4.76,9.0,9,100,20
puddle_10_50_models_0.2,0.012281179428100586,0.09624600410461426,0.0011448860168457031,0.0011448860168457031,0.0,0.0,0.0011448860168457031,8,0.0011448860168457031,8,4.22,4.22,4.22,4.58,4.22,4.5,8.0,8,100,20
puddle_10_50_models_0.2,0.011939287185668945,0.09824585914611816,0.0018229484558105469,0.0018229484558105469,0.0,0.0,0.0018229484558105469,8,0.0018229484558105469,8,4.16,3.3,4.16,3.94,3.3,4.48,9.0,9,100,20
puddle_10_50_models_0.2,0.012315750122070312,0.09350299835205078,0.0016748905181884766,0.0016748905181884766,0.0,0.0,0.0016748905181884766,8,0.0016748905181884766,8,4.2,4.18,4.2,4.62,4.18,4.46,9.0,9,100,20
puddle_10_50_models_0.2,0.01166224479675293,0.10138702392578125,0.003862142562866211,0.003862142562866211,0.0,0.0,0.003862142562866211,8,0.003862142562866211,8,4.26,3.86,4.0,4.14,3.86,5.3,10.0,10,100,20
rock_10_50_models_0.1,0.013635396957397461,0.10267496109008789,0.0009648799896240234,0.0009648799896240234,0.0,0.0,0.0009648799896240234,8,0.0009648799896240234,8,3.96,3.96,3.96,4.82,3.96,4.6,8.0,8,100,20
rock_10_50_models_0.1,0.01307058334350586,0.10217809677124023,0.0018088817596435547,0.0018088817596435547,0.0,0.0,0.0018088817596435547,8,0.0018088817596435547,8,4.48,4.44,4.48,4.6,4.44,4.1,9.0,9,100,20
rock_10_50_models_0.1,0.013330221176147461,0.09899687767028809,0.0010409355163574219,0.0010409355163574219,0.0,0.0,0.0010409355163574219,8,0.0010409355163574219,8,4.78,4.78,4.78,4.02,4.78,3.6,8.0,8,100,20
rock_10_50_models_0.1,0.01311492919921875,0.09785032272338867,0.0009808540344238281,0.0009808540344238281,0.0,0.0,0.0009808540344238281,8,0.0009808540344238281,8,4.56,4.56,4.56,4.18,4.56,4.34,8.0,8,100,20
rock_10_50_models_0.1,0.013255119323730469,0.09962701797485352,0.0009877681732177734,0.0009877681732177734,0.0,0.0,0.0009877681732177734,8,0.0009877681732177734,8,4.26,4.26,4.26,4.24,4.26,4.5,8.0,8,100,20
rock_10_50_models_0.15,0.012490034103393555,0.09752774238586426,0.0010752677917480469,0.0010752677917480469,0.0,0.0,0.0010752677917480469,8,0.0010752677917480469,8,4.36,4.36,4.36,3.96,4.36,4.14,8.0,8,100,20
rock_10_50_models_0.15,0.012267589569091797,0.09871482849121094,0.0016927719116210938,0.0016927719116210938,0.0,0.0,0.0016927719116210938,8,0.0016927719116210938,8,4.36,4.4,4.36,4.76,4.4,4.68,9.0,9,100,20
rock_10_50_models_0.15,0.012698650360107422,0.09904289245605469,0.001741170883178711,0.001741170883178711,0.0,0.0,0.001741170883178711,8,0.001741170883178711,8,4.32,3.54,4.32,3.32,3.54,4.18,9.0,9,100,20
rock_10_50_models_0.15,0.012516975402832031,0.0961761474609375,0.0017230510711669922,0.0017230510711669922,0.0,0.0,0.0017230510711669922,8,0.0017230510711669922,8,4.46,4.36,4.46,4.54,4.36,5.02,9.0,9,100,20
rock_10_50_models_0.15,0.012703895568847656,0.09475207328796387,0.0009980201721191406,0.0009980201721191406,0.0,0.0,0.0009980201721191406,8,0.0009980201721191406,8,4.46,4.46,4.46,4.68,4.46,4.14,8.0,8,100,20
rock_10_50_models_0.2,0.013015508651733398,0.09460091590881348,0.0019102096557617188,0.0019102096557617188,0.0,0.0,0.0019102096557617188,8,0.0019102096557617188,8,4.26,3.82,4.26,3.78,3.82,5.34,9.0,9,100,20
rock_10_50_models_0.2,0.011996030807495117,0.09114909172058105,0.0035898685455322266,0.0035898685455322266,0.0,0.0,0.0035898685455322266,8,0.0035898685455322266,8,4.8,4.38,4.54,4.42,4.38,3.72,10.0,10,100,20
rock_10_50_models_0.2,0.01167750358581543,0.08764314651489258,0.003690958023071289,0.003690958023071289,0.0,0.0,0.003690958023071289,8,0.003690958023071289,8,5.22,4.12,4.48,3.56,4.12,4.8,10.0,10,100,20
rock_10_50_models_0.2,0.012836456298828125,0.09833812713623047,0.0038137435913085938,0.0038137435913085938,0.0,0.0,0.0038137435913085938,8,0.0038137435913085938,8,4.34,3.1,4.34,3.16,3.1,4.86,10.0,10,100,20
rock_10_50_models_0.2,0.011536836624145508,0.0931251049041748,0.0016849040985107422,0.0016849040985107422,0.0,0.0,0.0016849040985107422,8,0.0016849040985107422,8,4.6,4.28,4.6,4.6,4.28,4.32,9.0,9,100,20
four_rooms_10_50_models_0.0,0.013849735260009766,0.10816216468811035,0.0009448528289794922,0.0009448528289794922,0.0,0.0,0.0009448528289794922,8,0.0009448528289794922,8,4.18,4.18,4.18,5.18,4.18,4.34,8.0,8,100,20
four_rooms_10_50_models_0.0,0.013931989669799805,0.11447501182556152,0.0010008811950683594,0.0010008811950683594,0.0,0.0,0.0010008811950683594,8,0.0010008811950683594,8,4.78,4.78,4.78,4.34,4.78,4.24,8.0,8,100,20
four_rooms_10_50_models_0.0,0.013801813125610352,0.10956501960754395,0.0009961128234863281,0.0009961128234863281,0.0,0.0,0.0009961128234863281,8,0.0009961128234863281,8,5.02,5.02,5.02,4.48,5.02,4.82,8.0,8,100,20
four_rooms_10_50_models_0.0,0.013783693313598633,0.1098639965057373,0.0009739398956298828,0.0009739398956298828,0.0,0.0,0.0009739398956298828,8,0.0009739398956298828,8,4.18,4.18,4.18,4.08,4.18,4.44,8.0,8,100,20
four_rooms_10_50_models_0.0,0.013962507247924805,0.10691308975219727,0.0009338855743408203,0.0009338855743408203,0.0,0.0,0.0009338855743408203,8,0.0009338855743408203,8,4.08,4.08,4.08,3.82,4.08,4.64,8.0,8,100,20
grid_10_100_models_0.1,0.013163089752197266,0.19982504844665527,0.0009958744049072266,0.0009958744049072266,0.0,0.0,0.0009958744049072266,8,0.0009958744049072266,8,4.07,4.07,4.07,4.11,4.07,4.09,8.0,8,100,20
grid_10_100_models_0.1,0.012933731079101562,0.19427800178527832,0.001725912094116211,0.001725912094116211,0.0,0.0,0.001725912094116211,8,0.001725912094116211,8,4.51,4.57,4.51,4.2,4.57,4.88,9.0,9,100,20
grid_10_100_models_0.1,0.013029098510742188,0.20568490028381348,0.0009419918060302734,0.0009419918060302734,0.0,0.0,0.0009419918060302734,8,0.0009419918060302734,8,4.61,4.61,4.61,4.24,4.61,4.48,8.0,8,100,20
grid_10_100_models_0.1,0.013283729553222656,0.19353413581848145,0.001104116439819336,0.001104116439819336,0.0,0.0,0.001104116439819336,8,0.001104116439819336,8,4.28,4.28,4.28,4.41,4.28,4.62,8.0,8,100,20
grid_10_100_models_0.1,0.012703895568847656,0.18802785873413086,0.0009951591491699219,0.0009951591491699219,0.0,0.0,0.0009951591491699219,8,0.0009951591491699219,8,4.43,4.43,4.43,4.33,4.43,4.5,8.0,8,100,20
grid_10_100_models_0.15,0.012646198272705078,0.19060206413269043,0.0009729862213134766,0.0009729862213134766,0.0,0.0,0.0009729862213134766,8,0.0009729862213134766,8,4.57,4.57,4.57,4.29,4.57,4.19,8.0,8,100,20
grid_10_100_models_0.15,0.012592315673828125,0.18213295936584473,0.0017731189727783203,0.0017731189727783203,0.0,0.0,0.0017731189727783203,8,0.0017731189727783203,8,4.52,3.97,4.52,3.79,3.97,4.89,9.0,9,100,20
grid_10_100_models_0.15,0.012509822845458984,0.19640398025512695,0.0017430782318115234,0.0017430782318115234,0.0,0.0,0.0017430782318115234,8,0.0017430782318115234,8,4.62,3.34,4.62,3.22,3.34,4.52,9.0,9,100,20
grid_10_100_models_0.15,0.012267589569091797,0.19016408920288086,0.0009520053863525391,0.0009520053863525391,0.0,0.0,0.0009520053863525391,8,0.0009520053863525391,8,4.42,4.42,4.42,4.12,4.42,4.57,8.0,8,100,20
grid_10_100_models_0.15,0.012520790100097656,0.18592286109924316,0.0009698867797851562,0.0009698867797851562,0.0,0.0,0.0009698867797851562,8,0.0009698867797851562,8,4.27,4.27,4.27,4.73,4.27,4.16,8.0,8,100,20
grid_10_100_models_0.2,0.012367010116577148,0.18447422981262207,0.001712799072265625,0.001712799072265625,0.0,0.0,0.001712799072265625,8,0.001712799072265625,8,4.16,4.14,4.16,4.28,4.14,4.59,9.0,9,100,20
grid_10_100_models_0.2,0.011513233184814453,0.1862468719482422,0.0017430782318115234,0.0017430782318115234,0.0,0.0,0.0017430782318115234,8,0.0017430782318115234,8,4.16,4.01,4.16,4.42,4.01,4.73,9.0,9,100,20
grid_10_100_models_0.2,0.012281656265258789,0.18192315101623535,0.0010638236999511719,0.0010638236999511719,0.0,0.0,0.0010638236999511719,8,0.0010638236999511719,8,4.31,4.31,4.31,4.56,4.31,4.58,8.0,8,100,20
grid_10_100_models_0.2,0.012439250946044922,0.19691705703735352,0.0009629726409912109,0.0009629726409912109,0.0,0.0,0.0009629726409912109,8,0.0009629726409912109,8,4.0,4.0,4.0,4.82,4.0,4.5,8.0,8,100,20
grid_10_100_models_0.2,0.012555599212646484,0.19086098670959473,0.0017108917236328125,0.0017108917236328125,0.0,0.0,0.0017108917236328125,8,0.0017108917236328125,8,4.14,4.59,4.14,4.19,4.59,4.51,9.0,9,100,20
puddle_10_100_models_0.1,0.013440608978271484,0.20095181465148926,0.0010030269622802734,0.0010030269622802734,0.0,0.0,0.0010030269622802734,8,0.0010030269622802734,8,4.28,4.28,4.28,4.58,4.28,4.58,8.0,8,100,20
puddle_10_100_models_0.1,0.013167142868041992,0.19640707969665527,0.0009448528289794922,0.0009448528289794922,0.0,0.0,0.0009448528289794922,8,0.0009448528289794922,8,3.91,3.91,3.91,4.64,3.91,4.16,8.0,8,100,20
puddle_10_100_models_0.1,0.013625621795654297,0.19504117965698242,0.0009989738464355469,0.0009989738464355469,0.0,0.0,0.0009989738464355469,8,0.0009989738464355469,8,4.5,4.5,4.5,4.39,4.5,4.34,8.0,8,100,20
puddle_10_100_models_0.1,0.013483285903930664,0.19426703453063965,0.0009860992431640625,0.0009860992431640625,0.0,0.0,0.0009860992431640625,8,0.0009860992431640625,8,4.49,4.49,4.49,4.18,4.49,4.53,8.0,8,100,20
puddle_10_100_models_0.1,0.012731313705444336,0.19575977325439453,0.0010020732879638672,0.0010020732879638672,0.0,0.0,0.0010020732879638672,8,0.0010020732879638672,8,4.42,4.42,4.42,4.2,4.42,4.92,8.0,8,100,20
puddle_10_100_models_0.15,0.012830734252929688,0.18864893913269043,0.0009789466857910156,0.0009789466857910156,0.0,0.0,0.0009789466857910156,8,0.0009789466857910156,8,4.67,4.67,4.67,4.26,4.67,4.36,8.0,8,100,20
puddle_10_100_models_0.15,0.012538909912109375,0.1921708583831787,0.0009920597076416016,0.0009920597076416016,0.0,0.0,0.0009920597076416016,8,0.0009920597076416016,8,4.46,4.46,4.46,4.33,4.46,4.77,8.0,8,100,20
puddle_10_100_models_0.15,0.012688636779785156,0.19274115562438965,0.0017209053039550781,0.0017209053039550781,0.0,0.0,0.0017209053039550781,8,0.0017209053039550781,8,4.43,4.55,4.43,4.21,4.55,4.82,9.0,9,100,20
puddle_10_100_models_0.15,0.01239323616027832,0.19182395935058594,0.0010759830474853516,0.0010759830474853516,0.0,0.0,0.0010759830474853516,8,0.0010759830474853516,8,4.17,4.17,4.17,4.48,4.17,4.57,8.0,8,100,20
puddle_10_100_models_0.15,0.013732671737670898,0.18924713134765625,0.0010180473327636719,0.0010180473327636719,0.0,0.0,0.0010180473327636719,8,0.0010180473327636719,8,4.53,4.53,4.53,4.39,4.53,4.85,8.0,8,100,20
puddle_10_100_models_0.2,0.012703657150268555,0.19117116928100586,0.001847982406616211,0.001847982406616211,0.0,0.0,0.001847982406616211,8,0.001847982406616211,8,4.59,4.61,4.59,4.25,4.61,4.62,9.0,9,100,20
puddle_10_100_models_0.2,0.012131452560424805,0.19346189498901367,0.0010333061218261719,0.0010333061218261719,0.0,0.0,0.0010333061218261719,8,0.0010333061218261719,8,4.71,4.71,4.71,4.16,4.71,4.91,8.0,8,100,20
puddle_10_100_models_0.2,0.01213383674621582,0.18589067459106445,0.0010480880737304688,0.0010480880737304688,0.0,0.0,0.0010480880737304688,8,0.0010480880737304688,8,4.45,4.45,4.45,4.21,4.45,4.7,8.0,8,100,20
puddle_10_100_models_0.2,0.012251615524291992,0.19257903099060059,0.0009758472442626953,0.0009758472442626953,0.0,0.0,0.0009758472442626953,8,0.0009758472442626953,8,4.43,4.43,4.43,4.41,4.43,4.5,8.0,8,100,20
puddle_10_100_models_0.2,0.011678218841552734,0.1819169521331787,0.000993967056274414,0.000993967056274414,0.0,0.0,0.000993967056274414,8,0.000993967056274414,8,4.44,4.44,4.44,4.31,4.44,4.25,8.0,8,100,20
rock_10_100_models_0.1,0.013615608215332031,0.19632625579833984,0.00391387939453125,0.00391387939453125,0.0,0.0,0.00391387939453125,8,0.00391387939453125,8,4.22,4.49,4.22,4.26,4.49,5.06,10.0,10,100,20
rock_10_100_models_0.1,0.012911081314086914,0.19537782669067383,0.001847982406616211,0.001847982406616211,0.0,0.0,0.001847982406616211,8,0.001847982406616211,8,4.29,4.22,4.29,4.16,4.22,4.3,9.0,9,100,20
rock_10_100_models_0.1,0.013035774230957031,0.19496607780456543,0.0009768009185791016,0.0009768009185791016,0.0,0.0,0.0009768009185791016,8,0.0009768009185791016,8,4.57,4.57,4.57,3.91,4.57,4.66,8.0,8,100,20
rock_10_100_models_0.1,0.012962102890014648,0.1965799331665039,0.0018858909606933594,0.0018858909606933594,0.0,0.0,0.0018858909606933594,8,0.0018858909606933594,8,4.07,3.75,4.07,3.92,3.75,4.47,9.0,9,100,20
rock_10_100_models_0.1,0.013002395629882812,0.18977785110473633,0.0010182857513427734,0.0010182857513427734,0.0,0.0,0.0010182857513427734,8,0.0010182857513427734,8,4.54,4.54,4.54,4.05,4.54,4.14,8.0,8,100,20
rock_10_100_models_0.15,0.012339353561401367,0.18578696250915527,0.0018219947814941406,0.0018219947814941406,0.0,0.0,0.0018219947814941406,8,0.0018219947814941406,8,4.29,4.19,4.29,4.74,4.19,4.55,9.0,9,100,20
rock_10_100_models_0.15,0.012533903121948242,0.19054079055786133,0.0017290115356445312,0.0017290115356445312,0.0,0.0,0.0017290115356445312,8,0.0017290115356445312,8,4.24,4.3,4.24,4.53,4.3,4.87,9.0,9,100,20
rock_10_100_models_0.15,0.012789726257324219,0.1865677833557129,0.0017218589782714844,0.0017218589782714844,0.0,0.0,0.0017218589782714844,8,0.0017218589782714844,8,4.17,3.29,4.17,3.46,3.29,4.53,9.0,9,100,20
rock_10_100_models_0.15,0.012456655502319336,0.19465398788452148,0.0010061264038085938,0.0010061264038085938,0.0,0.0,0.0010061264038085938,8,0.0010061264038085938,8,4.34,4.34,4.34,4.36,4.34,4.11,8.0,8,100,20
rock_10_100_models_0.15,0.012477874755859375,0.18452191352844238,0.001661062240600586,0.001661062240600586,0.0,0.0,0.001661062240600586,8,0.001661062240600586,8,4.0,3.77,4.0,3.67,3.77,4.68,9.0,9,100,20
rock_10_100_models_0.2,0.011451005935668945,0.1886758804321289,0.0017020702362060547,0.0017020702362060547,0.0,0.0,0.0017020702362060547,8,0.0017020702362060547,8,4.41,4.39,4.41,4.48,4.39,4.84,9.0,9,100,20
rock_10_100_models_0.2,0.011814355850219727,0.19617414474487305,0.0009789466857910156,0.0009789466857910156,0.0,0.0,0.0009789466857910156,8,0.0009789466857910156,8,4.8,4.8,4.8,4.08,4.8,4.51,8.0,8,100,20
rock_10_100_models_0.2,0.011983633041381836,0.18387389183044434,0.001756906509399414,0.001756906509399414,0.0,0.0,0.001756906509399414,8,0.001756906509399414,8,4.28,4.26,4.28,4.64,4.26,4.65,9.0,9,100,20
rock_10_100_models_0.2,0.011739253997802734,0.189849853515625,0.0009799003601074219,0.0009799003601074219,0.0,0.0,0.0009799003601074219,7,0.0009799003601074219,7,3.75,3.75,3.75,4.39,3.75,4.55,8.0,8,100,20
rock_10_100_models_0.2,0.01173543930053711,0.1818699836730957,0.0009660720825195312,0.0009660720825195312,0.0,0.0,0.0009660720825195312,8,0.0009660720825195312,8,4.25,4.25,4.25,4.6,4.25,4.39,8.0,8,100,20
four_rooms_10_100_models_0.0,0.01354217529296875,0.21580195426940918,0.0010221004486083984,0.0010221004486083984,0.0,0.0,0.0010221004486083984,8,0.0010221004486083984,8,4.42,4.42,4.42,4.29,4.42,4.52,8.0,8,100,20
four_rooms_10_100_models_0.0,0.013407468795776367,0.20993304252624512,0.0009770393371582031,0.0009770393371582031,0.0,0.0,0.0009770393371582031,8,0.0009770393371582031,8,4.95,4.95,4.95,4.35,4.95,4.27,8.0,8,100,20
four_rooms_10_100_models_0.0,0.013346433639526367,0.20236492156982422,0.0009851455688476562,0.0009851455688476562,0.0,0.0,0.0009851455688476562,8,0.0009851455688476562,8,4.62,4.62,4.62,4.69,4.62,4.47,8.0,8,100,20
four_rooms_10_100_models_0.0,0.013283252716064453,0.21812105178833008,0.001007080078125,0.001007080078125,0.0,0.0,0.001007080078125,8,0.001007080078125,8,4.45,4.45,4.45,4.13,4.45,4.52,8.0,8,100,20
four_rooms_10_100_models_0.0,0.013630390167236328,0.22945094108581543,0.0009968280792236328,0.0009968280792236328,0.0,0.0,0.0009968280792236328,8,0.0009968280792236328,8,4.45,4.45,4.45,4.55,4.45,4.59,8.0,8,100,20
grid_20_10_models_0.1,0.04337763786315918,0.09500789642333984,0.0005099773406982422,0.0005099773406982422,0.0,0.0,0.0005099773406982422,6,0.0005099773406982422,6,3.5,3.5,3.5,3.2,3.5,3.0,6.0,6,400,20
grid_20_10_models_0.1,0.051122188568115234,0.09760284423828125,0.0006511211395263672,0.0006511211395263672,0.0,0.0,0.0006511211395263672,7,0.0006511211395263672,7,3.5,3.5,3.5,4.2,3.5,3.9,7.0,7,400,20
grid_20_10_models_0.1,0.03655505180358887,0.0978250503540039,0.0003879070281982422,0.0003879070281982422,0.0,0.0,0.0003879070281982422,5,0.0003879070281982422,5,2.8,2.8,2.8,2.9,2.8,2.6,5.0,5,400,20
grid_20_10_models_0.1,0.03665757179260254,0.09649991989135742,0.0004112720489501953,0.0004112720489501953,0.0,0.0,0.0004112720489501953,5,0.0004112720489501953,5,2.9,2.9,2.9,2.4,2.9,2.9,5.0,5,400,20
grid_20_10_models_0.1,0.050179481506347656,0.09605193138122559,0.0010190010070800781,0.0010190010070800781,0.0,0.0,0.0010190010070800781,7,0.0010190010070800781,7,3.4,3.7,3.4,3.7,3.7,3.2,8.0,8,400,20
grid_20_10_models_0.15,0.04038357734680176,0.09570813179016113,0.0004887580871582031,0.0004887580871582031,0.0,0.0,0.0004887580871582031,6,0.0004887580871582031,6,3.6,3.6,3.6,2.9,3.6,3.6,6.0,6,400,20
grid_20_10_models_0.15,0.0348973274230957,0.09537100791931152,0.0004458427429199219,0.0004458427429199219,0.0,0.0,0.0004458427429199219,5,0.0004458427429199219,5,2.2,2.2,2.2,3.3,2.2,2.9,5.0,5,400,20
grid_20_10_models_0.15,0.0377497673034668,0.09620404243469238,0.0004019737243652344,0.0004019737243652344,0.0,0.0,0.0004019737243652344,5,0.0004019737243652344,5,2.9,2.9,2.9,3.0,2.9,2.7,5.0,5,400,20
grid_20_10_models_0.15,0.02897930145263672,0.08978819847106934,0.000308990478515625,0.000308990478515625,0.0,0.0,0.000308990478515625,4,0.000308990478515625,4,2.3,2.3,2.3,2.2,2.3,2.3,4.0,4,400,20
grid_20_10_models_0.15,0.03545522689819336,0.0925900936126709,0.00036406517028808594,0.00036406517028808594,0.0,0.0,0.00036406517028808594,5,0.00036406517028808594,5,2.3,2.3,2.3,3.1,2.3,2.6,5.0,5,400,20
grid_20_10_models_0.2,0.04621744155883789,0.0886693000793457,0.0006520748138427734,0.0006520748138427734,0.0,0.0,0.0006520748138427734,7,0.0006520748138427734,7,3.4,3.4,3.4,4.4,3.4,3.6,7.0,7,400,20
grid_20_10_models_0.2,0.028191566467285156,0.08996915817260742,0.0005156993865966797,0.0005156993865966797,0.0,0.0,0.0005156993865966797,4,0.0005156993865966797,4,2.5,2.0,1.9,2.0,2.0,2.8,6.0,6,400,20
grid_20_10_models_0.2,0.0380406379699707,0.09611082077026367,0.0008230209350585938,0.0008230209350585938,0.0,0.0,0.0008230209350585938,6,0.0008230209350585938,6,3.3,2.7,3.3,2.8,2.7,3.7,7.0,7,400,20
grid_20_10_models_0.2,0.029000282287597656,0.09167194366455078,0.0003910064697265625,0.0003910064697265625,0.0,0.0,0.0003910064697265625,4,0.0003910064697265625,4,2.0,1.9,2.0,2.5,1.9,2.2,5.0,5,400,20
grid_20_10_models_0.2,0.0431210994720459,0.09244704246520996,0.001013040542602539,0.001013040542602539,0.0,0.0,0.001013040542602539,7,0.001013040542602539,7,3.9,4.1,3.9,4.0,4.1,3.7,8.0,8,400,20
puddle_20_10_models_0.1,0.042882442474365234,0.09403395652770996,0.0005168914794921875,0.0005168914794921875,0.0,0.0,0.0005168914794921875,6,0.0005168914794921875,6,3.4,3.4,3.4,2.9,3.4,2.8,6.0,6,400,20
puddle_20_10_models_0.1,0.0368800163269043,0.09663987159729004,0.0003819465637207031,0.0003819465637207031,0.0,0.0,0.0003819465637207031,5,0.0003819465637207031,5,2.6,2.6,2.6,3.1,2.6,2.6,5.0,5,400,20
puddle_20_10_models_0.1,0.04881119728088379,0.09728789329528809,0.0006670951843261719,0.0006670951843261719,0.0,0.0,0.0006670951843261719,7,0.0006670951843261719,7,3.5,3.5,3.5,4.1,3.5,4.0,7.0,7,400,20
puddle_20_10_models_0.1,0.0434873104095459,0.09563589096069336,0.0006771087646484375,0.0006771087646484375,0.0,0.0,0.0006771087646484375,6,0.0006771087646484375,6,3.3,2.9,3.3,2.7,2.9,3.4,7.0,7,400,20
puddle_20_10_models_0.1,0.036397457122802734,0.09400439262390137,0.00039386749267578125,0.00039386749267578125,0.0,0.0,0.00039386749267578125,5,0.00039386749267578125,5,3.3,3.3,3.3,2.3,3.3,2.4,5.0,5,400,20
puddle_20_10_models_0.15,0.04172182083129883,0.0917501449584961,0.0004680156707763672,0.0004680156707763672,0.0,0.0,0.0004680156707763672,6,0.0004680156707763672,6,3.6,3.6,3.6,3.2,3.6,3.7,6.0,6,400,20
puddle_20_10_models_0.15,0.04077649116516113,0.09590721130371094,0.0007219314575195312,0.0007219314575195312,0.0,0.0,0.0007219314575195312,6,0.0007219314575195312,6,2.5,2.5,2.5,2.7,2.5,2.9,7.0,7,400,20
puddle_20_10_models_0.15,0.042073965072631836,0.0926978588104248,0.0005009174346923828,0.0005009174346923828,0.0,0.0,0.0005009174346923828,6,0.0005009174346923828,6,3.2,3.2,3.2,3.6,3.2,3.7,6.0,6,400,20
puddle_20_10_models_0.15,0.04020071029663086,0.09554719924926758,0.0010690689086914062,0.0010690689086914062,0.0,0.0,0.0010690689086914062,6,0.0010690689086914062,6,4.0,3.4,3.5,3.3,3.4,3.5,8.0,8,400,20
puddle_20_10_models_0.15,0.022929906845092773,0.08665323257446289,0.00011682510375976562,0.00011682510375976562,0.0,0.0,0.00011682510375976562,1,0.00011682510375976562,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,400,20
